# wl(nm) calibrationFactor
5.834474824941647057e+03 2.000000000000000000e+00
5.837799266422140136e+03 2.000000000000000000e+00
5.841123707902634123e+03 2.000000000000000000e+00
5.844448149383127202e+03 2.000000000000000000e+00
5.847772590863621190e+03 2.000000000000000000e+00
5.851097032344114268e+03 2.000000000000000000e+00
5.854421473824608256e+03 2.000000000000000000e+00
5.857745915305101335e+03 2.000000000000000000e+00
5.861070356785594413e+03 2.000000000000000000e+00
5.864394798266088401e+03 2.000000000000000000e+00
5.867719239746581479e+03 2.000000000000000000e+00
5.871043681227075467e+03 2.000000000000000000e+00
5.874368122707568546e+03 2.000000000000000000e+00
5.877692564188062534e+03 2.000000000000000000e+00
5.881017005668555612e+03 2.000000000000000000e+00
5.884341447149049600e+03 2.000000000000000000e+00
5.887665888629542678e+03 2.000000000000000000e+00
5.890990330110036666e+03 2.000000000000000000e+00
5.894314771590529745e+03 2.000000000000000000e+00
5.897639213071023732e+03 2.000000000000000000e+00
5.900963654551516811e+03 2.000000000000000000e+00
5.904288096032009889e+03 2.000000000000000000e+00
5.907612537512503877e+03 2.000000000000000000e+00
5.910936978992996956e+03 2.000000000000000000e+00
5.914261420473490944e+03 2.000000000000000000e+00
5.917585861953984022e+03 2.000000000000000000e+00
5.920910303434478010e+03 2.000000000000000000e+00
5.924234744914971088e+03 2.000000000000000000e+00
5.927559186395465076e+03 2.000000000000000000e+00
5.930883627875958155e+03 2.000000000000000000e+00
5.934208069356452143e+03 2.000000000000000000e+00
5.937532510836945221e+03 2.000000000000000000e+00
5.940856952317439209e+03 2.000000000000000000e+00
5.944181393797932287e+03 2.000000000000000000e+00
5.947505835278425366e+03 2.000000000000000000e+00
5.950830276758919354e+03 2.000000000000000000e+00
5.954154718239412432e+03 2.000000000000000000e+00
5.957479159719906420e+03 2.000000000000000000e+00
5.960803601200399498e+03 2.000000000000000000e+00
5.964128042680893486e+03 2.000000000000000000e+00
5.967452484161386565e+03 2.000000000000000000e+00
5.970776925641880553e+03 2.000000000000000000e+00
5.974101367122373631e+03 2.000000000000000000e+00
5.977425808602867619e+03 2.000000000000000000e+00
5.980750250083360697e+03 2.000000000000000000e+00
5.984074691563854685e+03 2.000000000000000000e+00
5.987399133044347764e+03 2.000000000000000000e+00
5.990723574524840842e+03 2.000000000000000000e+00
5.994048016005334830e+03 2.000000000000000000e+00
5.997372457485827908e+03 2.000000000000000000e+00
6.000696898966321896e+03 2.000000000000000000e+00
6.004021340446814975e+03 2.000000000000000000e+00
6.007345781927308963e+03 2.000000000000000000e+00
6.010670223407802041e+03 2.000000000000000000e+00
6.013994664888296029e+03 2.000000000000000000e+00
6.017319106368789107e+03 2.000000000000000000e+00
6.020643547849283095e+03 2.000000000000000000e+00
6.023967989329776174e+03 2.000000000000000000e+00
6.027292430810270162e+03 2.000000000000000000e+00
6.030616872290763240e+03 2.000000000000000000e+00
6.033941313771256318e+03 2.000000000000000000e+00
6.037265755251750306e+03 2.000000000000000000e+00
6.040590196732243385e+03 2.000000000000000000e+00
6.043914638212737373e+03 2.000000000000000000e+00
6.047239079693230451e+03 2.000000000000000000e+00
6.050563521173724439e+03 2.000000000000000000e+00
6.053887962654217517e+03 2.000000000000000000e+00
6.057212404134711505e+03 2.000000000000000000e+00
6.060536845615204584e+03 2.000000000000000000e+00
6.063861287095698572e+03 2.000000000000000000e+00
6.067185728576191650e+03 2.000000000000000000e+00
6.070510170056685638e+03 2.000000000000000000e+00
6.073834611537178716e+03 2.000000000000000000e+00
6.077159053017671795e+03 2.000000000000000000e+00
6.080483494498165783e+03 2.000000000000000000e+00
6.083807935978658861e+03 2.000000000000000000e+00
6.087132377459152849e+03 2.000000000000000000e+00
6.090456818939645927e+03 2.000000000000000000e+00
6.093781260420139915e+03 2.000000000000000000e+00
6.097105701900632994e+03 2.000000000000000000e+00
6.100430143381126982e+03 2.000000000000000000e+00
6.103754584861620060e+03 2.000000000000000000e+00
6.107079026342114048e+03 2.000000000000000000e+00
6.110403467822607126e+03 2.000000000000000000e+00
6.113727909303101114e+03 2.000000000000000000e+00
6.117052350783594193e+03 2.000000000000000000e+00
6.120376792264087271e+03 2.000000000000000000e+00
6.123701233744581259e+03 2.000000000000000000e+00
6.127025675225074338e+03 2.000000000000000000e+00
6.130350116705568325e+03 2.000000000000000000e+00
6.133674558186061404e+03 2.000000000000000000e+00
6.136998999666555392e+03 2.000000000000000000e+00
6.140323441147048470e+03 2.000000000000000000e+00
6.143647882627542458e+03 2.000000000000000000e+00
6.146972324108035536e+03 2.000000000000000000e+00
6.150296765588529524e+03 2.000000000000000000e+00
6.153621207069022603e+03 2.000000000000000000e+00
6.156945648549516591e+03 2.000000000000000000e+00
6.160270090030009669e+03 2.000000000000000000e+00
6.163594531510502748e+03 2.000000000000000000e+00
6.166918972990996735e+03 2.000000000000000000e+00
6.170243414471489814e+03 2.000000000000000000e+00
6.173567855951983802e+03 2.000000000000000000e+00
6.176892297432476880e+03 2.000000000000000000e+00
6.180216738912970868e+03 2.000000000000000000e+00
6.183541180393463947e+03 2.000000000000000000e+00
6.186865621873957934e+03 2.000000000000000000e+00
6.190190063354451013e+03 2.000000000000000000e+00
6.193514504834945001e+03 2.000000000000000000e+00
6.196838946315438079e+03 2.000000000000000000e+00
6.200163387795932067e+03 2.000000000000000000e+00
6.203487829276425146e+03 2.000000000000000000e+00
6.206812270756918224e+03 2.000000000000000000e+00
6.210136712237412212e+03 2.000000000000000000e+00
6.213461153717905290e+03 2.000000000000000000e+00
6.216785595198399278e+03 2.000000000000000000e+00
6.220110036678892357e+03 2.000000000000000000e+00
6.223434478159386344e+03 2.000000000000000000e+00
6.226758919639879423e+03 2.000000000000000000e+00
6.230083361120373411e+03 2.000000000000000000e+00
6.233407802600866489e+03 2.000000000000000000e+00
6.236732244081360477e+03 2.000000000000000000e+00
6.240056685561853556e+03 2.000000000000000000e+00
6.243381127042346634e+03 2.000000000000000000e+00
6.246705568522840622e+03 2.000000000000000000e+00
6.250030010003333700e+03 2.000000000000000000e+00
6.253354451483827688e+03 2.000000000000000000e+00
6.256678892964320767e+03 2.000000000000000000e+00
6.260003334444814755e+03 2.000000000000000000e+00
6.263327775925307833e+03 2.000000000000000000e+00
6.266652217405801821e+03 2.000000000000000000e+00
6.269976658886294899e+03 2.000000000000000000e+00
6.273301100366788887e+03 2.000000000000000000e+00
6.276625541847281966e+03 2.000000000000000000e+00
6.279949983327775954e+03 2.000000000000000000e+00
6.283274424808269032e+03 2.000000000000000000e+00
6.286598866288762110e+03 2.000000000000000000e+00
6.289923307769256098e+03 2.000000000000000000e+00
6.293247749249749177e+03 2.000000000000000000e+00
6.296572190730243165e+03 2.000000000000000000e+00
6.299896632210736243e+03 2.000000000000000000e+00
6.303221073691230231e+03 2.000000000000000000e+00
6.306545515171723309e+03 2.000000000000000000e+00
6.309869956652217297e+03 2.000000000000000000e+00
6.313194398132710376e+03 2.000000000000000000e+00
6.316518839613204364e+03 2.000000000000000000e+00
6.319843281093697442e+03 2.000000000000000000e+00
6.323167722574191430e+03 2.000000000000000000e+00
6.326492164054684508e+03 2.000000000000000000e+00
6.329816605535177587e+03 2.000000000000000000e+00
6.333141047015671575e+03 2.000000000000000000e+00
6.336465488496164653e+03 2.000000000000000000e+00
6.339789929976658641e+03 2.000000000000000000e+00
6.343114371457151719e+03 2.000000000000000000e+00
6.346438812937645707e+03 2.000000000000000000e+00
6.349763254418138786e+03 2.000000000000000000e+00
6.353087695898632774e+03 2.000000000000000000e+00
6.356412137379125852e+03 2.000000000000000000e+00
6.359736578859619840e+03 2.000000000000000000e+00
6.363061020340112918e+03 2.000000000000000000e+00
6.366385461820606906e+03 2.000000000000000000e+00
6.369709903301099985e+03 2.000000000000000000e+00
6.373034344781593063e+03 2.000000000000000000e+00
6.376358786262087051e+03 2.000000000000000000e+00
6.379683227742580129e+03 2.000000000000000000e+00
6.383007669223074117e+03 2.000000000000000000e+00
6.386332110703567196e+03 2.000000000000000000e+00
6.389656552184061184e+03 2.000000000000000000e+00
6.392980993664554262e+03 2.000000000000000000e+00
6.396305435145048250e+03 2.000000000000000000e+00
6.399629876625541328e+03 2.000000000000000000e+00
6.402954318106035316e+03 2.000000000000000000e+00
6.406278759586528395e+03 2.000000000000000000e+00
6.409603201067022383e+03 2.000000000000000000e+00
6.412927642547515461e+03 2.000000000000000000e+00
6.416252084028008539e+03 2.000000000000000000e+00
6.419576525508502527e+03 2.000000000000000000e+00
6.422900966988995606e+03 2.000000000000000000e+00
6.426225408469489594e+03 2.000000000000000000e+00
6.429549849949982672e+03 2.000000000000000000e+00
6.432874291430476660e+03 2.000000000000000000e+00
6.436198732910969738e+03 2.000000000000000000e+00
6.439523174391463726e+03 2.000000000000000000e+00
6.442847615871956805e+03 2.000000000000000000e+00
6.446172057352450793e+03 2.000000000000000000e+00
6.449496498832943871e+03 2.000000000000000000e+00
6.452820940313437859e+03 2.000000000000000000e+00
6.456145381793930937e+03 2.000000000000000000e+00
6.459469823274424016e+03 2.000000000000000000e+00
6.462794264754918004e+03 2.000000000000000000e+00
6.466118706235411082e+03 2.000000000000000000e+00
6.469443147715905070e+03 2.000000000000000000e+00
6.472767589196398148e+03 2.000000000000000000e+00
6.476092030676892136e+03 2.000000000000000000e+00
6.479416472157385215e+03 2.000000000000000000e+00
6.482740913637879203e+03 2.000000000000000000e+00
6.486065355118372281e+03 2.000000000000000000e+00
6.489389796598866269e+03 2.000000000000000000e+00
6.492714238079359347e+03 2.000000000000000000e+00
6.496038679559853335e+03 2.000000000000000000e+00
6.499363121040346414e+03 2.000000000000000000e+00
6.502687562520839492e+03 2.000000000000000000e+00
6.506012004001333480e+03 2.000000000000000000e+00
6.509336445481826559e+03 2.000000000000000000e+00
6.512660886962320546e+03 2.000000000000000000e+00
6.515985328442813625e+03 2.000000000000000000e+00
6.519309769923307613e+03 2.000000000000000000e+00
6.522634211403800691e+03 2.000000000000000000e+00
6.525958652884294679e+03 2.000000000000000000e+00
6.529283094364787758e+03 2.000000000000000000e+00
6.532607535845281745e+03 2.000000000000000000e+00
6.535931977325774824e+03 2.000000000000000000e+00
6.539256418806268812e+03 2.000000000000000000e+00
6.542580860286761890e+03 2.000000000000000000e+00
6.545905301767254969e+03 2.000000000000000000e+00
6.549229743247748956e+03 2.000000000000000000e+00
6.552554184728242035e+03 2.000000000000000000e+00
6.555878626208736023e+03 2.000000000000000000e+00
6.559203067689229101e+03 2.000000000000000000e+00
6.562527509169723089e+03 2.000000000000000000e+00
6.565851950650216168e+03 2.000000000000000000e+00
6.569176392130710155e+03 2.000000000000000000e+00
6.572500833611203234e+03 2.000000000000000000e+00
6.575825275091697222e+03 2.000000000000000000e+00
6.579149716572190300e+03 2.000000000000000000e+00
6.582474158052684288e+03 2.000000000000000000e+00
6.585798599533177367e+03 2.000000000000000000e+00
6.589123041013670445e+03 2.000000000000000000e+00
6.592447482494164433e+03 2.000000000000000000e+00
6.595771923974657511e+03 2.000000000000000000e+00
6.599096365455151499e+03 2.000000000000000000e+00
6.602420806935644578e+03 2.000000000000000000e+00
6.605745248416138566e+03 2.000000000000000000e+00
6.609069689896631644e+03 2.000000000000000000e+00
6.612394131377125632e+03 2.000000000000000000e+00
6.615718572857618710e+03 2.000000000000000000e+00
6.619043014338112698e+03 2.000000000000000000e+00
6.622367455818605777e+03 2.000000000000000000e+00
6.625691897299098855e+03 2.000000000000000000e+00
6.629016338779592843e+03 2.000000000000000000e+00
6.632340780260085921e+03 2.000000000000000000e+00
6.635665221740579909e+03 2.000000000000000000e+00
6.638989663221072988e+03 2.000000000000000000e+00
6.642314104701566976e+03 2.000000000000000000e+00
6.645638546182060054e+03 2.000000000000000000e+00
6.648962987662554042e+03 2.000000000000000000e+00
6.652287429143047120e+03 2.000000000000000000e+00
6.655611870623541108e+03 2.000000000000000000e+00
6.658936312104034187e+03 2.000000000000000000e+00
6.662260753584528175e+03 2.000000000000000000e+00
6.665585195065021253e+03 2.000000000000000000e+00
6.668909636545514331e+03 2.000000000000000000e+00
6.672234078026008319e+03 2.000000000000000000e+00
6.675558519506501398e+03 2.000000000000000000e+00
6.678882960986995386e+03 2.000000000000000000e+00
6.682207402467488464e+03 2.000000000000000000e+00
6.685531843947982452e+03 2.000000000000000000e+00
6.688856285428475530e+03 2.000000000000000000e+00
6.692180726908969518e+03 2.000000000000000000e+00
6.695505168389462597e+03 2.000000000000000000e+00
6.698829609869956585e+03 2.000000000000000000e+00
6.702154051350449663e+03 2.000000000000000000e+00
6.705478492830943651e+03 2.000000000000000000e+00
6.708802934311436729e+03 2.000000000000000000e+00
6.712127375791929808e+03 2.000000000000000000e+00
6.715451817272423796e+03 2.000000000000000000e+00
6.718776258752916874e+03 2.000000000000000000e+00
6.722100700233410862e+03 2.000000000000000000e+00
6.725425141713903940e+03 2.000000000000000000e+00
6.728749583194397928e+03 2.000000000000000000e+00
6.732074024674891007e+03 2.000000000000000000e+00
6.735398466155384995e+03 2.000000000000000000e+00
6.738722907635878073e+03 2.000000000000000000e+00
6.742047349116372061e+03 2.000000000000000000e+00
6.745371790596865139e+03 2.000000000000000000e+00
6.748696232077359127e+03 2.000000000000000000e+00
6.752020673557852206e+03 2.000000000000000000e+00
6.755345115038345284e+03 2.000000000000000000e+00
6.758669556518839272e+03 2.000000000000000000e+00
6.761993997999332350e+03 2.000000000000000000e+00
6.765318439479826338e+03 2.000000000000000000e+00
6.768642880960319417e+03 2.000000000000000000e+00
6.771967322440813405e+03 2.000000000000000000e+00
6.775291763921306483e+03 2.000000000000000000e+00
6.778616205401800471e+03 2.000000000000000000e+00
6.781940646882293549e+03 2.000000000000000000e+00
6.785265088362787537e+03 2.000000000000000000e+00
6.788589529843280616e+03 2.000000000000000000e+00
6.791913971323774604e+03 2.000000000000000000e+00
6.795238412804267682e+03 2.000000000000000000e+00
6.798562854284760760e+03 2.000000000000000000e+00
6.801887295765254748e+03 2.000000000000000000e+00
6.805211737245747827e+03 2.000000000000000000e+00
6.808536178726241815e+03 2.000000000000000000e+00
6.811860620206734893e+03 2.000000000000000000e+00
6.815185061687228881e+03 2.000000000000000000e+00
6.818509503167721959e+03 2.000000000000000000e+00
6.821833944648215947e+03 2.000000000000000000e+00
6.825158386128709026e+03 2.000000000000000000e+00
6.828482827609203014e+03 2.000000000000000000e+00
6.831807269089696092e+03 2.000000000000000000e+00
6.835131710570190080e+03 2.000000000000000000e+00
6.838456152050683158e+03 2.000000000000000000e+00
6.841780593531176237e+03 2.000000000000000000e+00
6.845105035011670225e+03 2.000000000000000000e+00
6.848429476492163303e+03 2.000000000000000000e+00
6.851753917972657291e+03 2.000000000000000000e+00
6.855078359453150370e+03 2.000000000000000000e+00
6.858402800933644357e+03 2.000000000000000000e+00
6.861727242414137436e+03 2.000000000000000000e+00
6.865051683894631424e+03 2.000000000000000000e+00
6.868376125375124502e+03 2.000000000000000000e+00
6.871700566855618490e+03 2.000000000000000000e+00
6.875025008336111568e+03 2.000000000000000000e+00
6.878349449816605556e+03 2.000000000000000000e+00
6.881673891297098635e+03 2.000000000000000000e+00
6.884998332777591713e+03 2.000000000000000000e+00
6.888322774258085701e+03 2.000000000000000000e+00
6.891647215738578780e+03 2.000000000000000000e+00
6.894971657219072767e+03 2.000000000000000000e+00
6.898296098699565846e+03 2.000000000000000000e+00
6.901620540180059834e+03 2.000000000000000000e+00
6.904944981660552912e+03 2.000000000000000000e+00
6.908269423141046900e+03 2.000000000000000000e+00
6.911593864621539979e+03 2.000000000000000000e+00
6.914918306102033966e+03 2.000000000000000000e+00
6.918242747582527045e+03 2.000000000000000000e+00
6.921567189063021033e+03 2.000000000000000000e+00
6.924891630543514111e+03 2.000000000000000000e+00
6.928216072024007190e+03 2.000000000000000000e+00
6.931540513504501178e+03 2.000000000000000000e+00
6.934864954984994256e+03 2.000000000000000000e+00
6.938189396465488244e+03 2.000000000000000000e+00
6.941513837945981322e+03 2.000000000000000000e+00
6.944838279426475310e+03 2.000000000000000000e+00
6.948162720906968389e+03 2.000000000000000000e+00
6.951487162387462377e+03 2.000000000000000000e+00
6.954811603867955455e+03 2.000000000000000000e+00
6.958136045348449443e+03 2.000000000000000000e+00
6.961460486828942521e+03 2.000000000000000000e+00
6.964784928309436509e+03 2.000000000000000000e+00
6.968109369789929588e+03 2.000000000000000000e+00
6.971433811270422666e+03 2.000000000000000000e+00
6.974758252750916654e+03 2.000000000000000000e+00
6.978082694231409732e+03 2.000000000000000000e+00
6.981407135711903720e+03 2.000000000000000000e+00
6.984731577192396799e+03 2.000000000000000000e+00
6.988056018672890787e+03 2.000000000000000000e+00
6.991380460153383865e+03 2.000000000000000000e+00
6.994704901633877853e+03 2.000000000000000000e+00
6.998029343114370931e+03 2.000000000000000000e+00
7.001353784594864919e+03 2.000000000000000000e+00
7.004678226075357998e+03 2.000000000000000000e+00
7.008002667555851986e+03 2.000000000000000000e+00
7.011327109036345064e+03 2.000000000000000000e+00
7.014651550516838142e+03 2.000000000000000000e+00
7.017975991997332130e+03 2.000000000000000000e+00
7.021300433477825209e+03 2.000000000000000000e+00
7.024624874958319197e+03 2.000000000000000000e+00
7.027949316438812275e+03 2.000000000000000000e+00
7.031273757919306263e+03 2.000000000000000000e+00
7.034598199399799341e+03 2.000000000000000000e+00
7.037922640880293329e+03 2.000000000000000000e+00
7.041247082360786408e+03 2.000000000000000000e+00
7.044571523841280396e+03 2.000000000000000000e+00
7.047895965321773474e+03 2.000000000000000000e+00
7.051220406802267462e+03 2.000000000000000000e+00
7.054544848282760540e+03 2.000000000000000000e+00
7.057869289763253619e+03 2.000000000000000000e+00
7.061193731243747607e+03 2.000000000000000000e+00
7.064518172724240685e+03 2.000000000000000000e+00
7.067842614204734673e+03 2.000000000000000000e+00
7.071167055685227751e+03 2.000000000000000000e+00
7.074491497165721739e+03 2.000000000000000000e+00
7.077815938646214818e+03 2.000000000000000000e+00
7.081140380126708806e+03 2.000000000000000000e+00
7.084464821607201884e+03 2.000000000000000000e+00
7.087789263087695872e+03 2.000000000000000000e+00
7.091113704568188950e+03 2.000000000000000000e+00
7.094438146048682029e+03 2.000000000000000000e+00
7.097762587529176017e+03 2.000000000000000000e+00
7.101087029009669095e+03 2.000000000000000000e+00
7.104411470490163083e+03 2.000000000000000000e+00
7.107735911970656161e+03 2.000000000000000000e+00
7.111060353451150149e+03 2.000000000000000000e+00
7.114384794931643228e+03 2.000000000000000000e+00
7.117709236412137216e+03 2.000000000000000000e+00
7.121033677892630294e+03 2.000000000000000000e+00
7.124358119373124282e+03 2.000000000000000000e+00
7.127682560853617360e+03 2.000000000000000000e+00
7.131007002334111348e+03 2.000000000000000000e+00
7.134331443814604427e+03 2.000000000000000000e+00
7.137655885295097505e+03 2.000000000000000000e+00
7.140980326775591493e+03 2.000000000000000000e+00
7.144304768256084571e+03 2.000000000000000000e+00
7.147629209736578559e+03 2.000000000000000000e+00
7.150953651217071638e+03 2.000000000000000000e+00
7.154278092697565626e+03 2.000000000000000000e+00
7.157602534178058704e+03 2.000000000000000000e+00
7.160926975658552692e+03 2.000000000000000000e+00
7.164251417139045770e+03 2.000000000000000000e+00
7.167575858619539758e+03 2.000000000000000000e+00
7.170900300100032837e+03 2.000000000000000000e+00
7.174224741580526825e+03 2.000000000000000000e+00
7.177549183061019903e+03 2.000000000000000000e+00
7.180873624541512982e+03 2.000000000000000000e+00
7.184198066022006969e+03 2.000000000000000000e+00
7.187522507502500048e+03 2.000000000000000000e+00
7.190846948982994036e+03 2.000000000000000000e+00
7.194171390463487114e+03 2.000000000000000000e+00
7.197495831943981102e+03 2.000000000000000000e+00
7.200820273424474181e+03 2.000000000000000000e+00
7.204144714904968168e+03 2.000000000000000000e+00
7.207469156385461247e+03 2.000000000000000000e+00
7.210793597865955235e+03 2.000000000000000000e+00
7.214118039346448313e+03 2.000000000000000000e+00
7.217442480826942301e+03 2.000000000000000000e+00
7.220766922307435379e+03 2.000000000000000000e+00
7.224091363787928458e+03 2.000000000000000000e+00
7.227415805268422446e+03 2.000000000000000000e+00
7.230740246748915524e+03 2.000000000000000000e+00
7.234064688229409512e+03 2.000000000000000000e+00
7.237389129709902591e+03 2.000000000000000000e+00
7.240713571190396578e+03 2.000000000000000000e+00
7.244038012670889657e+03 2.000000000000000000e+00
7.247362454151383645e+03 2.000000000000000000e+00
7.250686895631876723e+03 2.000000000000000000e+00
7.254011337112370711e+03 2.000000000000000000e+00
7.257335778592863790e+03 2.000000000000000000e+00
7.260660220073357777e+03 2.000000000000000000e+00
7.263984661553850856e+03 2.000000000000000000e+00
7.267309103034343934e+03 2.000000000000000000e+00
7.270633544514837922e+03 2.000000000000000000e+00
7.273957985995331001e+03 2.000000000000000000e+00
7.277282427475824989e+03 2.000000000000000000e+00
7.280606868956318067e+03 2.000000000000000000e+00
7.283931310436812055e+03 2.000000000000000000e+00
7.287255751917305133e+03 2.000000000000000000e+00
7.290580193397799121e+03 2.000000000000000000e+00
7.293904634878292200e+03 2.000000000000000000e+00
7.297229076358786187e+03 2.000000000000000000e+00
7.300553517839279266e+03 2.000000000000000000e+00
7.303877959319773254e+03 2.000000000000000000e+00
7.307202400800266332e+03 2.000000000000000000e+00
7.310526842280759411e+03 2.000000000000000000e+00
7.313851283761253399e+03 2.000000000000000000e+00
7.317175725241746477e+03 2.000000000000000000e+00
7.320500166722240465e+03 2.000000000000000000e+00
7.323824608202733543e+03 2.000000000000000000e+00
7.327149049683227531e+03 2.000000000000000000e+00
7.330473491163720610e+03 2.000000000000000000e+00
7.333797932644214598e+03 2.000000000000000000e+00
7.337122374124707676e+03 2.000000000000000000e+00
7.340446815605201664e+03 2.000000000000000000e+00
7.343771257085694742e+03 2.000000000000000000e+00
7.347095698566188730e+03 2.000000000000000000e+00
7.350420140046681809e+03 2.000000000000000000e+00
7.353744581527174887e+03 2.000000000000000000e+00
7.357069023007668875e+03 2.000000000000000000e+00
7.360393464488161953e+03 2.000000000000000000e+00
7.363717905968655941e+03 2.000000000000000000e+00
7.367042347449149020e+03 2.000000000000000000e+00
7.370366788929643008e+03 2.000000000000000000e+00
7.373691230410136086e+03 2.000000000000000000e+00
7.377015671890630074e+03 2.000000000000000000e+00
7.380340113371123152e+03 2.000000000000000000e+00
7.383664554851617140e+03 2.000000000000000000e+00
7.386988996332110219e+03 2.000000000000000000e+00
7.390313437812604207e+03 2.000000000000000000e+00
7.393637879293097285e+03 2.000000000000000000e+00
7.396962320773590363e+03 2.000000000000000000e+00
7.400286762254084351e+03 2.000000000000000000e+00
7.403611203734577430e+03 2.000000000000000000e+00
7.406935645215071418e+03 2.000000000000000000e+00
7.410260086695564496e+03 2.000000000000000000e+00
7.413584528176058484e+03 2.000000000000000000e+00
7.416908969656551562e+03 2.000000000000000000e+00
7.420233411137045550e+03 2.000000000000000000e+00
7.423557852617538629e+03 2.000000000000000000e+00
7.426882294098032617e+03 2.000000000000000000e+00
7.430206735578525695e+03 2.000000000000000000e+00
7.433531177059019683e+03 2.000000000000000000e+00
7.436855618539512761e+03 2.000000000000000000e+00
7.440180060020005840e+03 2.000000000000000000e+00
7.443504501500499828e+03 2.000000000000000000e+00
7.446828942980992906e+03 2.000000000000000000e+00
7.450153384461486894e+03 2.000000000000000000e+00
7.453477825941979972e+03 2.000000000000000000e+00
7.456802267422473960e+03 2.000000000000000000e+00
7.460126708902967039e+03 2.000000000000000000e+00
7.463451150383461027e+03 2.000000000000000000e+00
7.466775591863954105e+03 2.000000000000000000e+00
7.470100033344448093e+03 2.000000000000000000e+00
7.473424474824941171e+03 2.000000000000000000e+00
7.476748916305434250e+03 2.000000000000000000e+00
7.480073357785928238e+03 2.000000000000000000e+00
7.483397799266421316e+03 2.000000000000000000e+00
7.486722240746915304e+03 2.000000000000000000e+00
7.490046682227408382e+03 2.000000000000000000e+00
7.493371123707902370e+03 2.000000000000000000e+00
7.496695565188395449e+03 2.000000000000000000e+00
7.500020006668889437e+03 2.000000000000000000e+00
7.503344448149382515e+03 2.000000000000000000e+00
7.506668889629876503e+03 2.000000000000000000e+00
7.509993331110369581e+03 2.000000000000000000e+00
7.513317772590863569e+03 2.000000000000000000e+00
7.516642214071356648e+03 2.000000000000000000e+00
7.519966655551849726e+03 2.000000000000000000e+00
7.523291097032343714e+03 2.000000000000000000e+00
7.526615538512836793e+03 2.000000000000000000e+00
7.529939979993330780e+03 2.000000000000000000e+00
7.533264421473823859e+03 2.000000000000000000e+00
7.536588862954317847e+03 2.000000000000000000e+00
7.539913304434810925e+03 2.000000000000000000e+00
7.543237745915304913e+03 2.000000000000000000e+00
7.546562187395797991e+03 2.000000000000000000e+00
7.549886628876291979e+03 2.000000000000000000e+00
7.553211070356785058e+03 2.000000000000000000e+00
7.556535511837279046e+03 2.000000000000000000e+00
7.559859953317772124e+03 2.000000000000000000e+00
7.563184394798265203e+03 2.000000000000000000e+00
7.566508836278759190e+03 2.000000000000000000e+00
7.569833277759252269e+03 2.000000000000000000e+00
7.573157719239746257e+03 2.000000000000000000e+00
7.576482160720239335e+03 2.000000000000000000e+00
7.579806602200733323e+03 2.000000000000000000e+00
7.583131043681226402e+03 2.000000000000000000e+00
7.586455485161720389e+03 2.000000000000000000e+00
7.589779926642213468e+03 2.000000000000000000e+00
7.593104368122707456e+03 2.000000000000000000e+00
7.596428809603200534e+03 2.000000000000000000e+00
7.599753251083694522e+03 2.000000000000000000e+00
7.603077692564187601e+03 2.000000000000000000e+00
7.606402134044680679e+03 2.000000000000000000e+00
7.609726575525174667e+03 2.000000000000000000e+00
7.613051017005667745e+03 2.000000000000000000e+00
7.616375458486161733e+03 2.000000000000000000e+00
7.619699899966654812e+03 2.000000000000000000e+00
7.623024341447148799e+03 2.000000000000000000e+00
7.626348782927641878e+03 2.000000000000000000e+00
7.629673224408135866e+03 2.000000000000000000e+00
7.632997665888628944e+03 2.000000000000000000e+00
7.636322107369122932e+03 2.000000000000000000e+00
7.639646548849616011e+03 2.000000000000000000e+00
7.642970990330109998e+03 2.000000000000000000e+00
7.646295431810603077e+03 2.000000000000000000e+00
7.649619873291096155e+03 2.000000000000000000e+00
7.652944314771590143e+03 2.000000000000000000e+00
7.656268756252083222e+03 2.000000000000000000e+00
7.659593197732577210e+03 2.000000000000000000e+00
7.662917639213070288e+03 2.000000000000000000e+00
7.666242080693564276e+03 2.000000000000000000e+00
7.669566522174057354e+03 2.000000000000000000e+00
7.672890963654551342e+03 2.000000000000000000e+00
7.676215405135044421e+03 2.000000000000000000e+00
7.679539846615538409e+03 2.000000000000000000e+00
7.682864288096031487e+03 2.000000000000000000e+00
7.686188729576525475e+03 2.000000000000000000e+00
7.689513171057018553e+03 2.000000000000000000e+00
7.692837612537511632e+03 2.000000000000000000e+00
7.696162054018005620e+03 2.000000000000000000e+00
7.699486495498498698e+03 2.000000000000000000e+00
7.702810936978992686e+03 2.000000000000000000e+00
7.706135378459485764e+03 2.000000000000000000e+00
7.709459819939979752e+03 2.000000000000000000e+00
7.712784261420472831e+03 2.000000000000000000e+00
7.716108702900966819e+03 2.000000000000000000e+00
7.719433144381459897e+03 2.000000000000000000e+00
7.722757585861953885e+03 2.000000000000000000e+00
7.726082027342446963e+03 2.000000000000000000e+00
7.729406468822940951e+03 2.000000000000000000e+00
7.732730910303434030e+03 2.000000000000000000e+00
7.736055351783927108e+03 2.000000000000000000e+00
7.739379793264421096e+03 2.000000000000000000e+00
7.742704234744914174e+03 2.000000000000000000e+00
7.746028676225408162e+03 2.000000000000000000e+00
7.749353117705901241e+03 2.000000000000000000e+00
7.752677559186395229e+03 2.000000000000000000e+00
7.756002000666888307e+03 2.000000000000000000e+00
7.759326442147382295e+03 2.000000000000000000e+00
7.762650883627875373e+03 2.000000000000000000e+00
7.765975325108369361e+03 2.000000000000000000e+00
